,Actual-P1,Actual-P2,Actual-P3,Actual-P4,Actual-P5,Predict-P1,Predict-P2,Predict-P3,Predict-P4,Predict-P5
35,85.72090288,10.31742696,-102.43007312,48.8663424,80.0073836,100.19190979003906,21.207294464111328,-104.68522644042969,52.79038619995117,68.76032257080078
36,85.58967784000001,10.45521888,-102.40264376,49.09496368,80.11934368,100.24417877197266,21.278820037841797,-104.64290618896484,52.82842254638672,68.80563354492188
37,85.71922504,10.84231152,-102.03965399999998,49.546701520000006,80.4997548,100.39368438720703,21.483339309692383,-104.52485656738281,52.93267059326172,68.9313735961914
38,85.39388736000001,10.7905936,-102.12557431999998,49.55491151999999,80.43432832,100.96690368652344,22.260047912597656,-104.07616424560547,53.33527755737305,69.41594696044922
39,85.33545039999998,11.01748496,-101.94075088,49.82384448,80.62847735999999,100.83914184570312,22.08700180053711,-104.17550659179688,53.24496841430664,69.30823516845703
40,85.32803528000001,11.29223928,-101.71361176,50.08575888000001,80.8399976,101.12907409667969,22.47917938232422,-103.9496078491211,53.44866180419922,69.55485534667969
41,85.16389800000002,11.44812664,-101.65783416,50.2862432,80.97022536,101.46119689941406,22.921754837036133,-103.69554901123047,53.68192672729492,69.83609008789062
42,85.11677943999999,11.71694712,-101.4680516,50.60709632,81.2180464,101.61304473876953,23.124427795410156,-103.58050537109375,53.78816223144531,69.96603393554688
43,85.19673103999999,12.05810872,-101.19321816,51.00681576000001,81.50060544,101.9523696899414,23.571468353271484,-103.32685852050781,54.0255012512207,70.25394439697266
44,85.16804448,12.324049519999999,-100.97920848,51.33862432,81.72782495999999,102.40663146972656,24.16720962524414,-102.99121856689453,54.343788146972656,70.64100646972656
45,85.27755168,12.66324008,-100.65978384,51.74951232,82.09290632,102.75127410888672,24.612281799316406,-102.74186706542969,54.58546829223633,70.93495178222656
46,85.50969616,13.07780704,-100.27068240000001,52.23531384000001,82.48151863999999,103.2505874633789,25.250043869018555,-102.38737487792969,54.932395935058594,71.3607406616211
47,85.69487008,13.478495280000002,-99.94262896,52.66804152,82.89032144000001,103.84406280517578,26.000835418701172,-101.97382354736328,55.34895706176758,71.87089538574219
48,85.72718656,13.69899392,-99.73886856,52.899505600000005,83.24634376,104.37554931640625,26.659696578979492,-101.61540222167969,55.720306396484375,72.32786560058594
49,85.65886560000001,13.805876000000001,-99.78913007999999,53.11409704,83.32560464,104.6946792602539,27.047632217407227,-101.40538787841797,55.94143295288086,72.60209655761719
50,85.52403952,13.80400176,-99.92512728,53.266273680000005,83.27778176,104.78826904296875,27.162967681884766,-101.34332275390625,56.00790786743164,72.68385314941406
51,85.36394296,13.7183672,-100.1449644,53.34439791999999,83.13026344,104.75458526611328,27.122739791870117,-101.36598205566406,55.98341369628906,72.6537857055664
52,85.452694,13.86033664,-100.17681599999999,53.63105248,83.2068384,104.61140441894531,26.945846557617188,-101.46092224121094,55.883872985839844,72.52952575683594
53,85.62007048,14.0207816,-100.17519616,53.90844984,83.28925352,104.772216796875,27.14281463623047,-101.35481262207031,55.99685287475586,72.66935729980469
54,85.74705159999999,14.118694239999998,-100.20524136,54.17517624,83.27670776,104.96394348144531,27.375545501708984,-101.23046875,56.12991714477539,72.83448028564453
55,85.94313448000001,14.345214719999998,-100.17683688000001,54.5228304,83.33668632000001,105.08943176269531,27.526521682739258,-101.1500015258789,56.21833419799805,72.94291687011719
56,86.31980544,14.7691712,-100.05260176,55.02800056,83.55324296,105.32769012451172,27.810808181762695,-100.99771881103516,56.38429641723633,73.14929962158203
57,86.3905748,14.94786752,-100.05010303999998,55.28659440000001,83.63146024,105.76605987548828,28.329477310180664,-100.72370910644531,56.689022064208984,73.52864074707031
58,86.23925960000001,14.86368672,-100.2658408,55.3548476,83.41082087999999,105.92308044433594,28.515186309814453,-100.62649536132812,56.799007415771484,73.66555786132812
59,86.37770543999999,15.04629752,-100.23741616,55.6818816,83.48960464,105.7703857421875,28.335607528686523,-100.72085571289062,56.69370651245117,73.53199005126953
60,86.46928704,15.203384880000002,-100.34023359999999,55.84386152,83.49365432,105.97539520263672,28.576841354370117,-100.59373474121094,56.83671569824219,73.71154022216797
61,86.73823784,15.59419584,-100.25205752,56.19998848,83.66710687999999,106.04502868652344,28.6558780670166,-100.55260467529297,56.88483810424805,73.77061462402344
62,86.86251560000001,15.79122144,-100.33838784000001,56.36184064,83.69996087999999,106.36880493164062,29.032421112060547,-100.35599517822266,57.11005783081055,74.05364227294922
63,87.0190716,16.0640244,-100.36949752,56.49482392000001,83.80222583999999,106.46321105957031,29.1396484375,-100.3011703491211,57.175506591796875,74.13418579101562
64,87.35732752,16.48229992,-100.19572344,56.76117984,84.06377392,106.60379028320312,29.299699783325195,-100.21830749511719,57.272804260253906,74.25618743896484
65,87.49272823999999,16.63847016,-100.22786904,56.830302640000006,84.11951408,106.95257568359375,29.69656753540039,-100.01295471191406,57.51483154296875,74.56256103515625
66,87.52973944,16.66226488,-100.29498872,56.90235296000001,84.15792496,107.03138732910156,29.7845516204834,-99.96851348876953,57.56917190551758,74.63043975830078
67,87.65834983999999,16.84704176,-100.2278296,57.24626728,84.27107480000001,107.05142211914062,29.806364059448242,-99.95709228515625,57.58287811279297,74.64753723144531
68,87.34868208,16.577703839999998,-100.69870376,57.15646624,83.88352696,107.26201629638672,30.0440616607666,-99.83583068847656,57.73008728027344,74.83375549316406
69,87.03607896000001,16.35988024,-101.09529143999998,57.17157104,83.56179608000001,106.88465118408203,29.61886215209961,-100.05390930175781,57.46776580810547,74.5013198852539
70,86.81669728000003,16.23257944,-101.3463752,57.31683576,83.35778512,106.58294677734375,29.274478912353516,-100.23092651367188,57.25917434692383,74.23734283447266
